FDC_FDP,Type,Description,Parent Site,City,House No,Floor No,Street Type,Street Name,Section,Building,Postcode,State,Country,Latitude,Longitude,Site Inst ID,Status,Google Maps Link,Source File,Duplicate Source Files,Source_File
KDS_C001_DP0034,DP,DP,KDS,KUNDASANG,4,,JALAN,LEMBAH PERMAI,KAMPUNG LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.988510755,116.5723075,6594463,In Service,,,,SIte List.csv
KDS_C001_DP0035,DP,DP,KDS,KUNDASANG,35,,JALAN,SHELL KUNDASANG,KOPERASI PEMBANGUNAN DESA,,89308.0,SABAH,MALAYSIA,5.985283818,116.5719609,6884944,In Service,,,,SIte List.csv
KDS_C001_DP0036,DP,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI RANAU,KUNDASANG,OPPA 28 HOTEL,89300.0,SABAH,MALAYSIA,6.004827008,116.5362604,7325075,In Service,,,,SIte List.csv
KDS_C001_DP0037,DP,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI RANAU,KUNDASANG,LILY COTTAGE & KITCHEN,89300.0,SABAH,MALAYSIA,6.004308812,116.5315836,7325087,In Service,,,,SIte List.csv
KDS_C001_DP0038,DP,DP,KDS,KUNDASANG,,,JALAN,LOBOU-LOBOU,KG. LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.990532044,116.5736203,7484627,In Service,,,,SIte List.csv
KDS_C001_DP0039,DP,DP,KDS,KUNDASANG,,,JALAN,LOBOU-LOBOU,KG. LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.990339146,116.5746119,7484630,In Service,,,,SIte List.csv
KDS_C001_DP003A,FTB,DP,KDS,KUNDASANG,,KUNDASANG MOUNT VALLEY,JALAN,TAMPARULI RANAU,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.992877204,116.554581,4918929,In Service,,,,SIte List.csv
KDS_C001_DP003B,FTB,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI RANAU,KUNDASANG,,89300.0,SABAH,MALAYSIA,,,7620686,In Service,,,,SIte List.csv
KDS_C001_DP003C,FTB,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI RANAU,KUNDASANG,,89300.0,SABAH,MALAYSIA,,,7620692,In Service,,,,SIte List.csv
KDS_C001_DP0040,DP,DP,KDS,KUNDASANG,,,JALAN,LOBOU-LOBOU,KG. LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.991816805,116.5751711,7484636,In Service,,,,SIte List.csv
KDS_C001_DP0041,DP,DP,KDS,KUNDASANG,,,JALAN,LOBOU-LOBOU,KG. LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.991503828,116.5758085,7484640,In Service,,,,SIte List.csv
KDS_C001_DP0042,DP,DP,KDS,KUNDASANG,,,JALAN,LOBOU-LOBOU,KG. LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.989643958,116.575705,7484643,In Service,,,,SIte List.csv
KDS_C001_DP0043,DP,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI RANAU,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.996981586,116.5491918,7620651,In Service,,,,SIte List.csv
KDS_C001_DP0044,DP,DP,KDS,KUNDASANG,57,,,KAMPUNG KINASARABAN,KAMPUNG KINASARABAN,,89300.0,SABAH,MALAYSIA,5.985255034,116.5563582,7855506,In Service,,,,SIte List.csv
KDS_C001_DP0045,DP,DP,KDS,KUNDASANG,69,,,KAMPUNG KINASARABAN,KAMPUNG KINASARABAN,,89300.0,SABAH,MALAYSIA,5.982222676,116.5581468,7855509,In Service,,,,SIte List.csv
KDS_C001_DP0046,DP,DP,KDS,KUNDASANG,69,,JALAN,MOHIBOYON KIBBAS,KAMPUNG DUMPIRING,,89300.0,SABAH,MALAYSIA,5.984420007,116.573807,7855527,In Service,,,,SIte List.csv
KDS_C001_DP0047,DP,DP,KDS,KUNDASANG,,HADAPAN RESTORAN INTAN CAFE,JALAN,TAMPARULI RANAU,KAMPUNG KUNDASANG,,89300.0,SABAH,MALAYSIA,5.985265978,116.5742778,7855530,In Service,,,,SIte List.csv
KDS_C001_DP0048,DP,DP,KDS,KUNDASANG,,,JALAN,SINISIAN,KUNDASANG,PERKASA HOTEL,89300.0,SABAH,MALAYSIA,5.977404167,116.5789338,7855578,In Service,,,,SIte List.csv
KDS_C001_DP0049,DP,DP,KDS,KUNDASANG,,,JALAN,SINISIAN,KUNDASANG,SIMPANG TM NODE KUNDASANG,89300.0,SABAH,MALAYSIA,5.981489263,116.5762814,7855584,In Service,,,,SIte List.csv
KDS_C001_DP004A,FTB,DP,KDS,KUNDASANG,,STRAWBERRY GARDEN,JALAN,TAMPARULI RANAU,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.981858294,116.5587804,4918931,In Service,,,,SIte List.csv
KDS_C001_DP0050,DP,DP,KDS,KUNDASANG,,,JALAN,KUNDASANG KAULUAN,KAMPUNG MESILOU,,89307.0,SABAH,MALAYSIA,5.995326943,116.5780266,8967027,In Service,,,,SIte List.csv
KDS_C001_DP0051,DP,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI-RANAU,KAMPUNG SINISIAN,,89307.0,SABAH,MALAYSIA,5.9794762,116.584149,9078668,In Service,,,,SIte List.csv
KDS_C001_DP0052,DP,DP,KDS,KUNDASANG,,,JALAN,KUNDASANG KAULUAN,KAMPUNG LEMBAH PERMAI,,89307.0,SABAH,MALAYSIA,5.990555166,116.5782417,9319687,In Service,,,,SIte List.csv
KDS_C001_DP0053,DP,DP,KDS,KUNDASANG,,,JALAN,KUNDASANG KAULUAN,KAMPUNG MESILOU,,89307.0,SABAH,MALAYSIA,5.992891365,116.5783717,10539154,In Service,,,,SIte List.csv
KDS_C001_DP0054,DP,DP,KDS,KUNDASANG,DLM NODE TM KINANDUSAN,G,JALAN,SINISIAN,KAMPUNG SINISIAN,DSS STESEN BUKIT KINANDUSAN,89300.0,SABAH,MALAYSIA,5.973264943,116.5863779,11107677,In Service,,,,SIte List.csv
KDS_C001_DP0055,DP,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI-RANAU,KAMPUNG DESA AMAN,,89300.0,SABAH,MALAYSIA,5.99014132,116.5719734,11121498,In Service,,,,SIte List.csv
KDS_C001_DP0056,DP,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI-RANAU,KAMPUNG SINISIAN,,89307.0,SABAH,MALAYSIA,5.979193611,116.5913202,11345886,In Service,,,,SIte List.csv
KDS_C001_DP005A,FTB,DP,KDS,KUNDASANG,,,JALAN,JALAN KIBBAS MOHIMBOYON,KAMPUNG KUNDASANG,,89300.0,SABAH,MALAYSIA,5.979328391,116.5724152,4918936,In Service,,,,SIte List.csv
KDS_C001_DP005B,FTB,DP,KDS,KUNDASANG,,NABALU KUNDASANG,JALAN,TAMPARULI RANAU,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.986386188,116.5718566,4918938,In Service,,,,SIte List.csv
KDS_C001_DP006A,FTB,DP,KDS,KUNDASANG,,,JALAN,SINISIAN,KAMPUNG SINISIAN,PINE RESORT,89300.0,SABAH,MALAYSIA,5.982227781,116.5797034,4918943,In Service,,,,SIte List.csv
KDS_C001_DP007A,FTB,DP,KDS,KUNDASANG,,,JALAN,SINISIAN,KUNDASANG,PERKASA HOTEL,89300.0,SABAH,MALAYSIA,5.977113129,116.5787383,4918955,In Service,,,,SIte List.csv
KDS_C001_DP007B,FTB,DP,KDS,KUNDASANG,,,JALAN,SINISIAN,KUNDASANG,TM RESORT,89300.0,SABAH,MALAYSIA,5.979668079,116.5761528,4918961,In Service,,,,SIte List.csv
KDS_C001_DP008A,FTB,DP,KDS,KUNDASANG,,,JALAN,LOBOU-LOBOU SATU,KAMPUNG LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.990883839,116.5757287,4918985,In Service,,,,SIte List.csv
KDS_C001_DP008B,FTB,DP,KDS,KUNDASANG,,,JALAN,LOBOU-LOBOU SATU,KAMPUNG LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.991029928,116.5749782,4918995,In Service,,,,SIte List.csv
KDS_C001_DP009A,FTB,DP,KDS,KUNDASANG,,D'IZZ HOMESTAY,JALAN,KUNDASANG KAULUAN,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.995901052,116.5783663,4919034,In Service,,,,SIte List.csv
KDS_C001_DP009B,FTB,DP,KDS,KUNDASANG,,,JALAN,KAMPUNG MUHIBBAH,KAMPUNG MUHIBBAH,,89300.0,SABAH,MALAYSIA,5.992763193,116.577254,4919047,In Service,,,,SIte List.csv
KDS_C001_DP010A,FTB,DP,KDS,KUNDASANG,,KFC,JALAN,PEKAN KUNDASANG,PEKAN KUNDASANG,KEDAI SEDCO,89300.0,SABAH,MALAYSIA,5.985998571,116.5758381,4919054,In Service,,,,SIte List.csv
KDS_C001_DP011A,FTB,DP,KDS,KUNDASANG,,D'IZZ HOMESTAY,JALAN,KUNDASANG KAULUAN,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.995796718,116.5783534,5016478,In Service,,,,SIte List.csv
KDS_C001_DP011B,FTB,DP,KDS,KUNDASANG,,,JALAN,KAMPUNG MUHIBBAH,KAMPUNG MUHIBBAH,,89300.0,SABAH,MALAYSIA,5.992831439,116.5772732,5016480,In Service,,,,SIte List.csv
KDS_C001_DP012A,FTB,DP,KDS,KUNDASANG,HAPPY VILLAGE,,JALAN,JALAN KEM BINA NEGARA,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.975746825,116.5845144,5110671,In Service,,,,SIte List.csv
KDS_C001_DP012B,FTB,DP,KDS,KUNDASANG,CRYSTALL HILL,,JALAN,JALAN CRYSTALL HILL,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.976776589,116.5836322,5927324,In Service,,,,SIte List.csv
KDS_C001_DP014A,FTB,DP,KDS,KUNDASANG,KANAWAHON HOMESTAY,,JALAN,KAMPUNG CINTA MATA,KAMPUNG CINTA MATA,,89300.0,SABAH,MALAYSIA,6.00356644,116.5806209,5130952,In Service,,,,SIte List.csv
KDS_C001_DP014B,FTB,DP,KDS,KUNDASANG,,,JALAN,TAMBIAU,KAMPUNG TAMBIAU,,89300.0,SABAH,MALAYSIA,6.004583656,116.5820223,10570944,In Service,,,,SIte List.csv
KDS_C001_DP016A,FTB,DP,KDS,KUNDASANG,JIC SENG NUSERY,,JALAN,KAMPUNG CINTA MATA,KAMPUNG CINTA MATA,,89300.0,SABAH,MALAYSIA,5.999944421,116.5814663,5130963,In Service,,,,SIte List.csv
KDS_C001_DP016B,FTB,DP,KDS,KUNDASANG,,,JALAN,KUNDASANG KAULUAN,KAMPUNG MESILOU,,89307.0,SABAH,MALAYSIA,5.996343,116.5819464,9149349,In Service,,,,SIte List.csv
KDS_C001_DP017A,FTB,DP,KDS,KUNDASANG,HADAPAN SK KINASARABAN,,JALAN,KAMPUNG KINASARABAN,KAMPUNG KINASARABAN,,89300.0,SABAH,MALAYSIA,5.980268383,116.5580103,5207131,In Service,,,,SIte List.csv
KDS_C001_DP018A,FTB,DP,KDS,KUNDASANG,4,,JALAN,KAMPUNG KINASARABAN,KAMPUNG KINASARABAN,,89300.0,SABAH,MALAYSIA,5.984995548,116.5575324,5316032,In Service,,,,SIte List.csv
KDS_C001_DP018B,FTB,DP,KDS,KUNDASANG,5,,JALAN,KAMPUNG KINASARABAN,KAMPUNG KINASARABAN,,89300.0,SABAH,MALAYSIA,5.983427285,116.5568525,5316035,In Service,,,,SIte List.csv
KDS_C001_DP019A,FTB,DP,KDS,KUNDASANG,6,,JALAN,KAMPUNG KINASARABAN,KAMPUNG KINASARABAN,,89300.0,SABAH,MALAYSIA,5.97947236,116.5617046,5316045,In Service,,,,SIte List.csv
KDS_C001_DP020A,FTB,DP,KDS,KUNDASANG,1,,JALAN,KUNDASANG RANAU,SKYVILLE ZEN RESORT,KUNDASANG MEDITATION CENTRE,89300.0,SABAH,MALAYSIA,5.983451622,116.5595684,5722719,In Service,,,,SIte List.csv
KDS_C001_DP021A,FTB,DP,KDS,KUNDASANG,101,,JALAN,KUNDASANG RANAU,KAMPUNG KALANGGAAN,,89300.0,SABAH,MALAYSIA,5.999959748,116.5468501,5425474,In Service,,,,SIte List.csv
KDS_C001_DP021B,FTB,DP,KDS,KUNDASANG,102,,JALAN,KUNDASANG RANAU,KAMPUNG KALANGGAAN,,89300.0,SABAH,MALAYSIA,5.994602184,116.5505241,5425477,In Service,,,,SIte List.csv
KDS_C001_DP022A,FTB,DP,KDS,KUNDASANG,G,15,JALAN,PEKAN KUNDASANG,KUNDASANG,PEKAN KUNDASANG,89300.0,SABAH,MALAYSIA,5.986119771,116.575615,5722800,In Service,,,,SIte List.csv
KDS_C001_DP022B,FTB,DP,KDS,KUNDASANG,G,5,JALAN,PEKAN KUNDASANG,KUNDASANG,PEKAN KUNDASANG,89300.0,SABAH,MALAYSIA,5.986159786,116.5761363,5931516,In Service,,,,SIte List.csv
KDS_C001_DP022C,FTB,DP,KDS,KUNDASANG,HADAPAN DEWAN SERBAGUNA,,JALAN,PEKAN KUNDASANG,KUNDASANG,PEKAN KUNDASANG,89300.0,SABAH,MALAYSIA,5.986166041,116.5765563,5931520,In Service,,,,SIte List.csv
KDS_C001_DP023A,FTB,DP,KDS,KUNDASANG,56310,,JALAN,MESILOU,KAMPUNG CINTA MATA,,89300.0,SABAH,MALAYSIA,6.007896477,116.5878093,5931861,In Service,,,,SIte List.csv
KDS_C001_DP023B,FTB,DP,KDS,KUNDASANG,H5153,,JALAN,MESILOU,KAMPUNG CINTA MATA,,89300.0,SABAH,MALAYSIA,6.004015482,116.5870307,5931873,In Service,,,,SIte List.csv
KDS_C001_DP024A,FTB,DP,KDS,KUNDASANG,12-5714,,JALAN,MESILOU,KAMPUNG LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.990943689,116.5764318,5931880,In Service,,,,SIte List.csv
KDS_C001_DP024B,FTB,DP,KDS,KUNDASANG,,,JALAN,MESILOU,KAMPUNG LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,,,7389832,In Service,,,,SIte List.csv
KDS_C001_DP025A,FTB,DP,KDS,KUNDASANG,H91227,,JALAN,LEMBAH PERMAI,KAMPUNG LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.99083181,116.5747895,5931888,In Service,,,,SIte List.csv
KDS_C001_DP025B,FTB,DP,KDS,KUNDASANG,12-5329,,JALAN,LEMBAH PERMAI,KAMPUNG LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.990329962,116.574862,5931895,In Service,,,,SIte List.csv
KDS_C001_DP026A,FTB,DP,KDS,KUNDASANG,KLINIK PERGIGIAN,,JALAN,KUNDASANG,KAMPUNG LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.990027497,116.57826,5931900,In Service,,,,SIte List.csv
KDS_C001_DP026B,FTB,DP,KDS,KUNDASANG,H58219,,JALAN,KUNDASANG,KAMPUNG LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.991197019,116.5794994,5931907,In Service,,,,SIte List.csv
KDS_C001_DP029A,FTB,DP,KDS,KUNDASANG,H21388,,JALAN,SINISIAN,KAMPUNG SINISIAN,,89300.0,SABAH,MALAYSIA,5.982502357,116.5796568,5931916,In Service,,,,SIte List.csv
KDS_C001_DP030A,FTB,DP,KDS,KUNDASANG,BY NMO,,JALAN,TAMPARULI-RANAU,KAMPUNG SINISIAN,,89307.0,SABAH,MALAYSIA,5.98261015,116.5802086,9524195,In Service,,,,SIte List.csv
KDS_C001_DP034A,FTB,DP,KDS,KUNDASANG,5,,JALAN,LEMBAH PERMAI,KAMPUNG LEMBAH PERMAI,,89300.0,SABAH,MALAYSIA,5.989464048,116.5722753,6594521,In Service,,,,SIte List.csv
KDS_C001_DP036A,FTB,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI RANAU,KUNDASANG,HALELUYAH RETREAT CENTER,89300.0,SABAH,MALAYSIA,,,7325730,In Service,,,,SIte List.csv
KDS_C001_DP036B,FTB,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI RANAU,KUNDASANG,KINABALU NATIONAL PARK,89300.0,SABAH,MALAYSIA,,,7325734,In Service,,,,SIte List.csv
KDS_C001_DP037A,FTB,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI RANAU,KUNDASANG,GERAI SIMPANG BUNDU TUHAN,89300.0,SABAH,MALAYSIA,,,7325737,In Service,,,,SIte List.csv
KDS_C001_DP037B,FTB,DP,KDS,KUNDASANG,,,JALAN,BUNDU TUHAN,',,89300.0,SABAH,MALAYSIA,5.999377312,116.5274776,8914111,In Service,,,,SIte List.csv
KDS_C001_DP037C,FTB,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI-RANAU,KAMPUNG SINISIAN,,89307.0,SABAH,MALAYSIA,6.008940734,116.5332662,9266528,Planned,,,,SIte List.csv
KDS_C001_DP037D,FTB,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI-RANAU,KAMPUNG SINISIAN,,89307.0,SABAH,MALAYSIA,6.011526388,116.5345175,9265474,Planned,,,,SIte List.csv
KDS_C001_DP043A,FTB,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI RANAU,KUNDASANG,,89300.0,SABAH,MALAYSIA,,,7620680,In Service,,,,SIte List.csv
KDS_C001_DP044A,FTB,DP,KDS,KUNDASANG,73,,JALAN,KINASARABAN BUNDU TUHAN,KAMPUNG KINASARABAN,,89300.0,SABAH,MALAYSIA,,,7855632,In Service,,,,SIte List.csv
KDS_C001_DP044B,FTB,DP,KDS,KUNDASANG,85,,JALAN,KINASARABAN BUNDU TUHAN,KAMPUNG KINASARABAN,,89300.0,SABAH,MALAYSIA,,,7855652,In Service,,,,SIte List.csv
KDS_C001_DP049A,FTB,DP,KDS,KUNDASANG,,,JALAN,SINISIAN,KUNDASANG,DEKAT MASJID JAMEK,89300.0,SABAH,MALAYSIA,,,7855662,In Service,,,,SIte List.csv
KDS_C001_DP051A,FTB,DP,KDS,KUNDASANG,,,JALAN,TAMPARULI-RANAU,KAMPUNG SINISIAN,,89307.0,SABAH,MALAYSIA,5.978838811,116.583917,9078669,In Service,,,,SIte List.csv
KDS_C001_DP053A,FTB,DP,KDS,KUNDASANG,,,JALAN,KUNDASANG KAULUAN,KAMPUNG MESILOU,,89307.0,SABAH,MALAYSIA,5.993109996,116.5804924,10539161,In Service,,,,SIte List.csv
KDS_C002M,FDC,MINI FDC,KDS,KUNDASANG,,,JALAN,KG PINAUSOK,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.965565269,116.6011255,5279908,In Service,,,,SIte List (1).csv
KDS_C002M_DP0001,DP,DP,KDS,KUNDASANG,,,JALAN,KG PINAUSOK,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.965070787,116.6014428,5280039,In Service,,,,SIte List (1).csv
KDS_C002M_DP0002,DP,DP,KDS,KUNDASANG,,,JALAN,MOHIBOYON KIBBAS,KAMPUNG DUMPIRING,,89308.0,SABAH,MALAYSIA,5.971060916,116.5979096,9006237,In Service,,,,SIte List (1).csv
KDS_C002M_DP001A,FTB,DP,KDS,KUNDASANG,,,JALAN,SK KG PINAUSOK,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.964275695,116.6044969,5280046,In Service,,,,SIte List (1).csv
KDS_C002M_DP001B,FTB,DP,KDS,KUNDASANG,,,JALAN,MOHIBOYON KIBBAS,KAMPUNG DUMPIRING,,89308.0,SABAH,MALAYSIA,5.967282256,116.598807,9006238,In Service,,,,SIte List (1).csv
KDS_C002M_DP002A,FTB,DP,KDS,KUNDASANG,,,JALAN,MOHIBOYON KIBBAS,KAMPUNG DUMPIRING,,89308.0,SABAH,MALAYSIA,5.972258961,116.5964136,9006239,In Service,,,,SIte List (1).csv
KDS_C003M,FDC,MINI FDC,KDS,KUNDASANG,,,JALAN,KG MESILOU,KUNDASANG,,89300.0,SABAH,MALAYSIA,6.013562875,116.5967917,5276917,In Service,,,,SIte List (2).csv
KDS_C003M_DP0001,DP,DP,KDS,KUNDASANG,,,JALAN,SK KG MESILOU,KUNDASANG,,89300.0,SABAH,MALAYSIA,6.010780995,116.5981144,5277111,In Service,,,,SIte List (2).csv
KDS_C003M_DP0002,DP,DP,KDS,KUNDASANG,,,JALAN,KG MESILOU,KUNDASANG,,89300.0,SABAH,MALAYSIA,6.013339084,116.5979353,5286691,In Service,,,,SIte List (2).csv
KDS_C003M_DP0003,DP,DP,KDS,KUNDASANG,1,,JALAN,DESA CATTLE,KAMPUNG MESILOU,SAMA BOX DP0011,89300.0,SABAH,MALAYSIA,6.0154849,116.5921047,5750386,In Service,,,,SIte List (2).csv
KDS_C003M_DP0004,DP,DP,KDS,KUNDASANG,,,JALAN,CINTA MATA MESILOU,KUNDASANG,,89300.0,SABAH,MALAYSIA,6.007404804,116.5933553,5714453,In Service,,,,SIte List (2).csv
KDS_C003M_DP0005,DP,DP,KDS,KUNDASANG,2,,JALAN,GOLF COURSE MESILOU,KAMPUNG MESILOU,,89300.0,SABAH,MALAYSIA,6.012285138,116.5970407,5750392,In Service,,,,SIte List (2).csv
KDS_C003M_DP0006,DP,DP,KDS,KUNDASANG,3,,JALAN,DEKAT ROCKY MOUNTAIN LODGE,KAMPUNG MESILOU,,89300.0,SABAH,MALAYSIA,6.018154723,116.5982479,5750400,In Service,,,,SIte List (2).csv
KDS_C003M_DP0007,DP,DP,KDS,KUNDASANG,4,,JALAN,DEKAT MAY HOMESTAY,KAMPUNG MESILOU,,89300.0,SABAH,MALAYSIA,6.013787146,116.5966103,5750423,In Service,,,,SIte List (2).csv
KDS_C003M_DP0008,DP,DP,KDS,KUNDASANG,10,,JALAN,MESILOU TUDAN,KAMPUNG MESILOU,,89300.0,SABAH,MALAYSIA,6.015344392,116.5940581,6404418,In Service,,,,SIte List (2).csv
KDS_C003M_DP0009,DP,DP,KDS,KUNDASANG,11,,JALAN,MESILOU TUDAN,KAMPUNG MESILOU,,89300.0,SABAH,MALAYSIA,6.013713799,116.5946493,6404419,In Service,,,,SIte List (2).csv
KDS_C003M_DP0010,DP,DP,KDS,KUNDASANG,,,JALAN,GOLF COURSE MESILAU,KAMPUNG MESILOU,HADAPAN ARAMAI HOMESTAY,89300.0,SABAH,MALAYSIA,6.014488518,116.5967803,6838501,In Service,,,,SIte List (2).csv
KDS_C003M_DP0011,DP,DP,KDS,KUNDASANG,1,,JALAN,DESA CATTLE,DESA CATTLE,SAMA BOX DP0003,89300.0,SABAH,MALAYSIA,6.01543551,116.5921097,7613373,In Service,,,,SIte List (2).csv
KDS_C003M_DP0012,DP,DP,KDS,KUNDASANG,,,JALAN,CINTA MATA MESILOU,KAMPUNG MESILOU,,89307.0,SABAH,MALAYSIA,6.01192455,116.5969158,7845851,In Service,,,,SIte List (2).csv
KDS_C003M_DP003A,FTB,DP,KDS,KUNDASANG,1,,JALAN,DESA CATTLE,KUARTERS PEKERJA DESA CATTLE,SAMA BOX DP011A,89300.0,SABAH,MALAYSIA,6.019371191,116.5920277,6424596,In Service,,,,SIte List (2).csv
KDS_C003M_DP004A,FTB,DP,KDS,KUNDASANG,HADAPAN HILL VILLA KUNDASANG,,JALAN,DESA CATTLE,KUNDASANG,,89300.0,SABAH,MALAYSIA,6.00981513,116.5937504,5714457,In Service,,,,SIte List (2).csv
KDS_C003M_DP004B,FTB,DP,KDS,KUNDASANG,BILIK SDF DREAM WORLD,G,JALAN,DREAM WORLD,KUNDASANG,DREAM WORLD RESORT,89300.0,SABAH,MALAYSIA,6.006578422,116.5952561,5714460,In Service,,,,SIte List (2).csv
KDS_C003M_DP004C,FTB,DP,KDS,KUNDASANG,BILIK SDF DREAM WORLD 2,G,JALAN,DREAM WORLD,KUNDASANG,BALLROOM DREAM WORLD RESORT,89300.0,SABAH,MALAYSIA,6.007604576,116.5962381,5747185,In Service,,,,SIte List (2).csv
KDS_C003M_DP006A,FTB,DP,KDS,KUNDASANG,,,JALAN,GOLF COURSE MESILOU,KIRAM VILLAGE,,89300.0,SABAH,MALAYSIA,6.019995577,116.6003693,5750433,In Service,,,,SIte List (2).csv
KDS_C003M_DP006B,FTB,DP,KDS,KUNDASANG,BY NMO,,JALAN,GOLF COURSE MESILAU,KAMPUNG MESILOU,,89308.0,SABAH,MALAYSIA,6.019846199,116.598298,9391426,In Service,,,,SIte List (2).csv
KDS_C003M_DP007A,FTB,DP,KDS,KUNDASANG,,,JALAN,GOLF COURSE MESILOU,DEKAT RUMAH COKLAT,,89300.0,SABAH,MALAYSIA,6.015241841,116.5974923,5750438,In Service,,,,SIte List (2).csv
KDS_C003M_DP007B,FTB,DP,KDS,KUNDASANG,,,JALAN,GOLF COURSE MESILOU,DEKAT PUTIH WORKSHOP,,89300.0,SABAH,MALAYSIA,6.016695807,116.5985081,5750441,In Service,,,,SIte List (2).csv
KDS_C003M_DP008A,FTB,DP,KDS,KUNDASANG,12,,JALAN,TUDAN MESILOU,KAMPUNG TUDAN MESILOU,,89300.0,SABAH,MALAYSIA,6.017372588,116.5931198,6404422,In Service,,,,SIte List (2).csv
KDS_C003M_DP008B,FTB,DP,KDS,KUNDASANG,13,,JALAN,TUDAN MESILOU,D'LA SRI COTTAGE,,89300.0,SABAH,MALAYSIA,6.022213158,116.5919951,6404424,In Service,,,,SIte List (2).csv
KDS_C003M_DP009B,FTB,DP,KDS,KUNDASANG,,,JALAN,CINTA MATA MESILOU,KAMPUNG MESILOU,,89307.0,SABAH,MALAYSIA,6.013348761,116.5948292,10499642,In Service,,,,SIte List (2).csv
KDS_C003M_DP010A,FTB,DP,KDS,KUNDASANG,,,JALAN,GOLF COURSE MESILOU,KAMPUNG MESILOU,BERHADAPAN STRAWBERRY FARM,89300.0,SABAH,MALAYSIA,6.017537316,116.5990664,6838553,In Service,,,,SIte List (2).csv
KDS_C003M_DP011A,FTB,DP,KDS,KUNDASANG,1,,JALAN,DESA CATTLE,KUARTERS PEKERJA DESA CATTLE,SAMA BOX DP003A,89300.0,SABAH,MALAYSIA,,,7613403,In Service,,,,SIte List (2).csv
KDS_C003M_DP012A,FTB,DP,KDS,KUNDASANG,,,JALAN,CINTA MATA MESILOU,KAMPUNG MESILOU,,89307.0,SABAH,MALAYSIA,,,7947928,In Service,,,,SIte List (2).csv
KDS_C004M,FDC,MINI FDC,KDS,KUNDASANG,,,JALAN,KG DUMPIRING,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.978937105,116.5723321,5277017,In Service,,,,SIte List (3).csv
KDS_C004M_DP0001,DP,DP,KDS,KUNDASANG,,,JALAN,KG DUMPIRING,KUNDASANG,,89300.0,SABAH,MALAYSIA,5.977755402,116.5717042,5277142,In Service,,,,SIte List (3).csv
KDS_C004M_DP0002,DP,DP,KDS,KUNDASANG,,,JALAN,MOHIBOYON KIBBAS,KAMPUNG DUMPIRING,,89308.0,SABAH,MALAYSIA,5.970011561,116.5738573,7776109,In Service,,,,SIte List (3).csv
KDS_C004M_DP0003,DP,DP,KDS,KUNDASANG,,,JALAN,MOHIBOYON KIBBAS,KAMPUNG DUMPIRING,,89308.0,SABAH,MALAYSIA,5.973339884,116.5747692,7776110,In Service,,,,SIte List (3).csv
KDS_C004M_DP0004,DP,DP,KDS,KUNDASANG,,,JALAN,MOHIBOYON KIBBAS,KAMPUNG DUMPIRING,,89308.0,SABAH,MALAYSIA,5.976500521,116.5722836,7776111,In Service,,,,SIte List (3).csv
KDS_C004M_DP0005,DP,DP,KDS,KUNDASANG,,,JALAN,MOHIBOYON KIBBAS,KAMPUNG DUMPIRING,,89308.0,SABAH,MALAYSIA,5.980260035,116.5736914,7851257,In Service,,,,SIte List (3).csv
